Player,Age,Position,CM,KG,Start,Sub,Game,Mins,Goals,Assists,G+A,Yel,Red,Yel+Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
M.Essien,30,Defender,183,78,19,2,21,1693,2,0,2,4,0,4,0.5,88.5,1,1,6.98,Real Madrid,2012/2013,GHA,Ghana
M.Fall,20,Defender,188,74,0,1,1,29,0,0,0,0,0,0,0,70,0,0,6.21,Villarreal,2022/2023,SEN,Senegal
M.Fatau,21,Defender,180,74,6,3,9,497,0,0,0,1,0,1,0.9,83.9,1,0,6.53,Granada,2013/2014,GHA,Ghana
M.Fatau,22,Defender,180,74,9,1,10,706,0,0,0,4,0,4,0.8,87.1,1.6,0,6.55,Rayo Vallecano,2014/2015,GHA,Ghana
M.Fedor,25,Forward,185,91,24,7,31,2195,7,3,10,6,0,6,1.3,72.2,1.3,0,6.67,Getafe,2010/2011,VEN,Venezuela
M.Fedor,26,Forward,185,91,33,5,38,2929,12,2,14,4,1,5,1.6,69,1.6,2,6.72,Getafe,2011/2012,VEN,Venezuela
M.Fedor,27,Forward,185,91,2,0,2,160,0,0,0,0,0,0,2,72.4,0,0,6.46,Getafe,2012/2013,VEN,Venezuela
M.Fedor,28,Forward,185,91,3,2,5,292,2,1,3,0,0,0,1.2,84.2,0.8,1,6.99,Getafe,2013/2014,VEN,Venezuela
M.Fedor,29,Forward,185,91,2,5,7,221,2,0,2,0,0,0,1,81,0.9,0,6.64,Rayo Vallecano,2014/2015,VEN,Venezuela
M.Fedor,30,Forward,185,91,18,4,22,1549,9,4,13,4,0,4,1.9,74.3,1.4,2,6.87,Rayo Vallecano,2015/2016,VEN,Venezuela
M.Fernandes,21,Defender,183,73,2,1,3,166,0,0,0,0,0,0,1,71.9,2,0,6.43,Real Valladolid,2019/2020,BRA,Brazil
M.Fernandes,25,Midfielder,176,75,5,2,7,481,0,1,1,1,0,1,1,86.5,0.1,0,6.85,Valencia,2010/2011,BRA,Brazil
M.Fernandez,22,Goalkeeper,184,74,1,0,1,90,0,0,0,0,0,0,0,75,0,1,10,Racing Santander,2010/2011,ESP,Spain
M.Fernandez,22,Forward,179,79,0,6,6,106,0,0,0,0,0,0,0.7,60.9,0,0,6.12,Mallorca,2012/2013,ESP,Spain
M.Fernandez,23,Goalkeeper,184,74,12,1,13,1126,0,0,0,2,0,2,0,43.9,0.2,1,7.42,Racing Santander,2011/2012,ESP,Spain
M.Fernandez,28,Goalkeeper,184,74,7,0,7,586,0,0,0,3,0,3,0,44.7,0.3,0,6.61,Osasuna,2016/2017,ESP,Spain
M.Flamini,34,Midfielder,178,67,6,2,8,482,0,0,0,1,1,2,0.1,67.8,1.5,0,6.31,Getafe,2017/2018,FRA,France
M.Flamini,35,Midfielder,178,67,4,6,10,449,0,0,0,5,0,5,0,65.9,1.5,0,6.21,Getafe,2018/2019,FRA,France
M.Flano,26,Defender,177,70,28,2,30,2571,2,0,2,5,0,5,0.3,77.6,2.1,1,6.73,Osasuna,2010/2011,ESP,Spain
M.Flano,27,Defender,177,70,27,3,30,2492,1,0,1,7,0,7,0.1,71.4,1.5,0,6.77,Osasuna,2011/2012,ESP,Spain
M.Flano,28,Defender,177,70,22,0,22,1915,0,0,0,5,0,5,0.1,76.2,2.5,0,6.96,Osasuna,2012/2013,ESP,Spain
M.Flano,29,Defender,177,70,10,3,13,958,0,0,0,2,0,2,0.4,84.3,1.9,1,6.77,Osasuna,2013/2014,ESP,Spain
M.Flano,32,Defender,177,70,12,0,12,1036,1,0,1,3,0,3,0.5,76.6,1,0,6.42,Osasuna,2016/2017,ESP,Spain
M.Fritzler,24,Midfielder,179,73,22,4,26,1813,0,0,0,6,2,8,0.5,73.9,1.6,0,6.63,Hercules,2010/2011,ARG,Argentina
M.Garcia,22,Defender,183,78,3,0,3,270,0,0,0,0,0,0,0,63.5,3,0,6.84,Sporting Gijon,2011/2012,ESP,Spain
M.Garcia,24,Midfielder,169,65,10,14,24,1075,0,1,1,3,0,3,0.3,78.7,0.1,0,6.45,Deportivo Alaves,2021/2022,ESP,Spain
M.Garcia,30,Defender,182,74,25,2,27,2015,3,1,4,8,0,8,0.9,80.7,1.9,4,6.92,Deportivo Alaves,2016/2017,ESP,Spain
M.Garcia,31,Defender,182,74,27,3,30,2439,3,0,3,9,0,9,0.9,73.4,2.5,1,6.98,Deportivo Alaves,2017/2018,ESP,Spain
M.Garcia,32,Defender,182,74,25,9,34,2327,1,1,2,6,0,6,0.8,74.3,3.1,0,6.68,Deportivo Alaves,2018/2019,ESP,Spain
M.Garcia,33,Defender,182,74,22,8,30,1967,0,0,0,9,1,10,0.6,72.1,2.7,0,6.36,Deportivo Alaves,2019/2020,ESP,Spain
M.Garcia,34,Defender,182,74,11,15,26,1115,0,0,0,7,1,8,0.4,69.5,1.6,0,6.24,Deportivo Alaves,2020/2021,ESP,Spain
M.Garcia ,20,Forward,167,65,8,11,19,723,2,0,2,0,0,0,0.4,78.5,0.1,1,6.49,Las Palmas,2016/2017,ARG,Argentina
M.Garrido,19,Forward,0,0,2,2,4,116,0,0,0,1,0,1,0.3,64.3,2,0,6.13,Leganes,2019/2020,ESP,Spain
M.Gaspar,20,Defender,182,74,20,2,22,1833,0,2,2,5,0,5,0.6,78.2,0.8,0,6.99,Villarreal,2010/2011,ESP,Spain
M.Gaspar,21,Defender,182,74,20,3,23,1872,1,0,1,3,0,3,0.5,71.7,1.1,1,7,Villarreal,2011/2012,ESP,Spain
M.Gaspar,23,Defender,182,74,36,0,36,3240,1,1,2,3,0,3,0.7,78.3,1.1,0,6.99,Villarreal,2013/2014,ESP,Spain
M.Gaspar,24,Defender,182,74,31,3,34,2835,3,2,5,5,0,5,1,72.9,0.9,1,7.03,Villarreal,2014/2015,ESP,Spain
M.Gaspar,25,Defender,182,74,32,1,33,2874,2,2,4,8,0,8,1,72.9,1.1,1,6.93,Villarreal,2015/2016,ESP,Spain
M.Gaspar,26,Defender,182,74,36,0,36,3240,0,3,3,6,0,6,0.9,77.3,1.6,2,7.1,Villarreal,2016/2017,ESP,Spain
M.Gaspar,27,Defender,182,74,31,1,32,2806,2,3,5,6,0,6,0.9,78.6,1.8,3,7.14,Villarreal,2017/2018,ESP,Spain
M.Gaspar,28,Defender,182,74,30,1,31,2602,1,2,3,15,1,16,0.8,77.2,1.7,0,6.71,Villarreal,2018/2019,ESP,Spain
M.Gaspar,29,Defender,182,74,22,3,25,1962,0,2,2,2,0,2,0.6,75,1.7,0,6.64,Villarreal,2019/2020,ESP,Spain
M.Gaspar,30,Defender,173,71,7,2,9,724,0,0,0,2,1,3,0.1,66.9,0.9,0,6.6,Malaga,2010/2011,ESP,Spain
M.Gaspar,30,Defender,182,74,22,3,25,1852,0,2,2,3,1,4,0.6,82.5,1.4,1,6.77,Villarreal,2020/2021,ESP,Spain
M.Gaspar,31,Defender,182,74,7,5,12,622,0,0,0,1,0,1,0.3,79.2,0.7,0,6.4,Villarreal,2021/2022,ESP,Spain
M.Gila,21,Defender,185,74,0,2,2,24,0,0,0,0,0,0,0,86.4,0,0,6.47,Real Madrid,2021/2022,ESP,Spain
M.Gomez,17,Midfielder,176,71,0,2,2,64,0,0,0,0,0,0,0,95,0,0,6.26,Villarreal,2011/2012,ESP,Spain
M.Gomez,19,Midfielder,176,71,15,2,17,1187,2,3,5,0,0,0,1.4,76.9,0.7,0,6.8,Villarreal,2013/2014,ESP,Spain
M.Gomez,20,Midfielder,176,71,17,14,31,1613,4,4,8,6,0,6,0.9,79,0.4,1,6.6,Villarreal,2014/2015,ESP,Spain
M.Gomez,21,Midfielder,176,71,9,13,22,915,2,3,5,3,0,3,0.7,85.8,0.1,0,6.42,Getafe,2015/2016,ESP,Spain
M.Gomez,22,Midfielder,176,71,24,2,26,1878,2,5,7,5,0,5,0.8,81.5,0.2,0,6.7,Sporting Gijon,2016/2017,ESP,Spain
M.Gomez,24,Midfielder,176,71,35,1,36,3061,2,7,9,3,0,3,0.7,82.8,0.6,1,6.7,Huesca,2018/2019,ESP,Spain
M.Gomez,25,Midfielder,176,71,26,11,37,2330,5,4,9,1,0,1,1,84.3,0.4,1,6.71,Villarreal,2019/2020,ESP,Spain
M.Gomez,26,Midfielder,176,71,29,6,35,2573,4,0,4,1,0,1,0.7,86.5,0.2,0,6.6,Villarreal,2020/2021,ESP,Spain
M.Gomez,27,Midfielder,176,71,13,16,29,1280,2,2,4,2,0,2,0.4,82.8,0.4,0,6.41,Villarreal,2021/2022,ESP,Spain
M.Gomez,28,Midfielder,176,71,28,5,33,2458,3,2,5,5,0,5,0.6,88.8,0.2,0,6.71,Osasuna,2022/2023,ESP,Spain
M.Gomez ,21,Forward,186,91,35,1,36,3078,17,4,21,12,0,12,2.3,72.3,2.5,3,6.95,Celta Vigo,2017/2018,URY,Uruguay
M.Gomez ,22,Forward,186,91,33,2,35,2964,13,5,18,4,1,5,2.3,73.1,4,3,6.95,Celta Vigo,2018/2019,URY,Uruguay
M.Gomez ,23,Forward,186,91,25,8,33,2149,10,2,12,5,0,5,1.2,61.7,2.7,3,6.7,Valencia,2019/2020,URY,Uruguay
M.Gomez ,24,Forward,186,91,31,0,31,2699,7,1,8,6,1,7,1.7,65.8,3.8,0,6.9,Valencia,2020/2021,URY,Uruguay
M.Gomez ,25,Forward,186,91,21,8,29,1961,5,1,6,5,1,6,1.5,64.8,2.9,1,6.6,Valencia,2021/2022,URY,Uruguay
M.Gomez ,26,Forward,186,91,0,3,3,106,0,0,0,0,0,0,1,64.3,0.7,0,6.02,Valencia,2022/2023,URY,Uruguay
M.Gonalons,30,Defender,187,76,5,5,10,537,0,0,0,0,0,0,0.2,82.6,1.9,0,6.6,Sevilla,2018/2019,FRA,France
M.Gonalons,31,Defender,187,76,17,2,19,1509,0,0,0,7,0,7,0.3,81.1,1.9,0,6.81,Granada,2019/2020,FRA,France
M.Gonalons,32,Defender,187,76,18,7,25,1483,0,1,1,7,1,8,0.2,82.9,1.4,1,6.52,Granada,2020/2021,FRA,France
M.Gonalons,33,Defender,187,76,20,5,25,1556,0,2,2,6,0,6,0.4,84.5,1.4,2,6.61,Granada,2021/2022,FRA,France
M.Gonzalez,21,Forward,183,76,0,2,2,23,0,0,0,0,0,0,0,50,0.5,0,5.99,Villarreal,2016/2017,ESP,Spain
M.Gonzalez,22,Forward,183,76,0,2,2,16,0,0,0,0,0,0,0.5,57.1,1,0,6.03,Villarreal,2017/2018,ESP,Spain
M.Gonzalez,25,Defender,190,78,30,2,32,2676,0,1,1,5,0,5,0.4,65.2,1.4,0,6.88,Real Sociedad,2010/2011,ESP,Spain
M.Gonzalez,26,Defender,190,78,25,3,28,2206,1,0,1,7,1,8,0.1,78.7,0.7,1,7.07,Real Sociedad,2011/2012,ESP,Spain
M.Gonzalez,27,Defender,190,78,34,0,34,3060,2,1,3,10,0,10,0.3,80.7,1.6,0,7.02,Real Sociedad,2012/2013,ESP,Spain
M.Gonzalez,28,Defender,190,78,20,1,21,1744,0,0,0,7,1,8,0.1,82.2,2.1,2,6.78,Real Sociedad,2013/2014,ESP,Spain
M.Gonzalez,29,Defender,190,78,14,2,16,1238,0,0,0,5,1,6,0.1,79.5,1.5,0,6.74,Real Sociedad,2014/2015,ESP,Spain
M.Gonzalez,30,Defender,190,78,17,2,19,1551,0,0,0,1,0,1,0.3,78.5,1.3,0,6.88,Real Sociedad,2015/2016,ESP,Spain
M.Gonzalez,31,Defender,190,78,8,1,9,666,0,0,0,2,0,2,0.1,84.1,1.2,0,6.7,Real Sociedad,2016/2017,ESP,Spain
M.Gullon,22,Defender,185,79,1,0,1,71,0,0,0,1,0,1,0,96.2,1,0,6.32,Villarreal,2010/2011,ESP,Spain
M.Gullon,23,Defender,185,79,9,1,10,681,0,0,0,3,1,4,0.1,78.3,0.6,0,6.46,Racing Santander,2011/2012,ESP,Spain
M.Gutierrez,19,Defender,180,73,3,3,6,314,0,1,1,0,0,0,0,88.6,1,0,6.69,Real Madrid,2020/2021,ESP,Spain
M.Gutierrez,20,Defender,180,73,3,0,3,262,0,1,1,1,0,1,0,94,0.7,0,7.44,Real Madrid,2021/2022,ESP,Spain
M.Gutierrez,21,Defender,180,73,27,7,34,2400,2,3,5,6,0,6,0.5,85.8,0.3,0,6.57,Girona,2022/2023,ESP,Spain
M.Havenaar,27,Forward,194,92,4,1,5,296,0,0,0,1,0,1,0.6,60.9,3.4,0,6.24,Cordoba,2014/2015,JPN,Japan
M.Hermoso,22,Defender,184,75,22,0,22,1929,1,0,1,5,1,6,0.5,74.5,2.4,1,6.58,Espanyol,2017/2018,ESP,Spain
M.Hermoso,23,Defender,184,75,31,1,32,2806,3,0,3,7,0,7,0.8,83.9,2.3,3,6.95,Espanyol,2018/2019,ESP,Spain
M.Hermoso,24,Defender,184,75,15,2,17,1220,0,0,0,3,1,4,0.2,79.4,1.5,0,6.61,Atletico Madrid,2019/2020,ESP,Spain
M.Hermoso,25,Defender,184,75,30,1,31,2584,1,1,2,5,0,5,0.6,84.2,1.1,0,6.8,Atletico Madrid,2020/2021,ESP,Spain
M.Hermoso,26,Defender,184,75,22,5,27,1872,2,1,3,6,1,7,0.6,87,1.8,1,6.54,Atletico Madrid,2021/2022,ESP,Spain
M.Hermoso,27,Defender,184,75,24,2,26,2111,3,2,5,3,2,5,0.6,87.5,1.4,1,6.72,Atletico Madrid,2022/2023,ESP,Spain
M.Hernandez,23,Defender,177,0,5,4,9,394,1,0,1,3,0,3,0.3,68.5,0.2,0,6.24,Rayo Vallecano,2021/2022,ESP,Spain
M.Hernandez,24,Defender,177,0,1,2,3,103,0,0,0,1,0,1,0.7,80.6,0,0,6,Rayo Vallecano,2022/2023,ESP,Spain
M.Herrera,32,Goalkeeper,181,75,29,1,30,2623,0,0,0,4,0,4,0,46.2,0.5,1,6.71,Elche,2013/2014,ESP,Spain
M.Herrera,33,Goalkeeper,181,75,6,1,7,556,0,0,0,0,0,0,0,52.8,0.3,0,6.67,Elche,2014/2015,ESP,Spain
M.Herrero,22,Midfielder,182,68,7,1,8,451,0,1,1,1,0,1,0.9,81.8,0.3,1,6.38,Deportivo La Coruna,2010/2011,ESP,Spain
M.Herrero,24,Midfielder,182,68,20,17,37,1935,4,6,10,6,0,6,0.9,74.7,0.6,0,6.79,Levante,2012/2013,ESP,Spain
M.Herrero,25,Midfielder,182,68,6,7,13,532,0,2,2,3,0,3,0.8,85.5,0.9,0,6.52,Valencia,2013/2014,ESP,Spain
M.Herrero,26,Midfielder,182,68,8,4,12,777,1,0,1,4,0,4,1.1,82.3,0.3,1,6.88,Getafe,2014/2015,ESP,Spain
M.Herrero,30,Midfielder,182,68,27,8,35,2554,1,2,3,9,0,9,0.6,84.7,0.7,1,6.71,Real Valladolid,2018/2019,ESP,Spain
M.Herrero,31,Midfielder,182,68,27,2,29,2189,1,2,3,6,0,6,0.4,81.6,0.5,0,6.7,Real Valladolid,2019/2020,ESP,Spain
M.Herrero,32,Midfielder,182,68,10,12,22,945,2,0,2,3,0,3,0.5,83.6,0.3,0,6.29,Real Valladolid,2020/2021,ESP,Spain
M.Hongla,19,Defender,182,77,8,2,10,794,0,0,0,2,0,2,0.5,81.4,0.8,0,6.33,Granada,2016/2017,CMR,Cameroon
M.Hongla,25,Defender,182,77,15,1,16,1313,0,0,0,5,2,7,0.1,83.4,0.4,0,6.26,Real Valladolid,2022/2023,CMR,Cameroon
M.Hoppe,21,Forward,191,80,1,4,5,130,0,1,1,0,0,0,0.4,70.6,0.4,0,5.98,Mallorca,2021/2022,USA,United States of America
M.Hurtado,31,Defender,185,84,15,2,17,1261,0,0,0,5,1,6,0.4,74.8,1.4,0,6.88,Granada,2011/2012,ESP,Spain
M.Hurtado,32,Defender,185,84,1,0,1,48,0,0,0,1,0,1,0,93.3,1,0,6.07,Granada,2012/2013,ESP,Spain
M.Iturra,28,Defender,174,73,15,10,25,1478,0,0,0,9,0,9,0,82,1,0,6.63,Malaga,2012/2013,CHL,Chile
M.Iturra,29,Defender,174,73,34,0,34,2956,1,0,1,8,2,10,0.2,85.7,1.1,2,6.86,Granada,2013/2014,CHL,Chile
M.Iturra,30,Defender,174,73,27,3,30,2366,0,1,1,6,0,6,0.4,82.2,0.7,0,6.48,Granada,2014/2015,CHL,Chile
M.Iturra,31,Defender,174,73,4,2,6,384,0,0,0,2,1,3,0,80.9,1.5,0,6.26,Rayo Vallecano,2015/2016,CHL,Chile
M.Iturra,33,Defender,174,73,18,2,20,1584,0,0,0,6,0,6,0.1,80.2,1.1,0,6.7,Malaga,2017/2018,CHL,Chile
M.Iturra,34,Defender,174,73,1,2,3,73,0,0,0,1,0,1,0,83.3,0.7,0,6.1,Villarreal,2018/2019,CHL,Chile
M.Jakobsen,25,Defender,185,81,14,2,16,1205,0,1,1,4,1,5,0.4,70.9,1.9,0,6.78,Almeria,2010/2011,DEN,Denmark
M.Jensen,23,Midfielder,180,68,3,3,6,235,0,0,0,0,0,0,0.7,78.2,1,0,6.28,Celta Vigo,2018/2019,DEN,Denmark
M.Kone,20,Forward,176,69,5,1,6,399,0,0,0,0,0,0,1.2,65.3,0.5,0,6.27,Racing Santander,2011/2012,CIV,Ivory Coast
M.Kone,25,Forward,176,69,1,4,5,170,0,0,0,0,0,0,0.6,66.7,0.2,0,6.11,Leganes,2016/2017,CIV,Ivory Coast
M.Kovacic,21,Midfielder,177,78,8,17,25,1030,0,2,2,4,1,5,0.4,90.5,0.1,0,6.5,Real Madrid,2015/2016,CRO,Croatia
M.Kovacic,22,Midfielder,177,78,19,8,27,1689,1,3,4,2,0,2,0.5,91.3,0.1,1,7.12,Real Madrid,2016/2017,CRO,Croatia
M.Kovacic,23,Midfielder,177,78,10,11,21,989,0,1,1,2,0,2,0.4,93.7,0,2,6.73,Real Madrid,2017/2018,CRO,Croatia
M.Koval,25,Goalkeeper,184,79,2,0,2,122,0,0,0,0,1,1,0,64.1,0,0,5.04,Deportivo La Coruna,2017/2018,UKR,Ukraine
M.Kranevitter,22,Defender,177,75,3,5,8,325,0,0,0,1,0,1,0.1,77.1,0.5,0,6.32,Atletico Madrid,2015/2016,ARG,Argentina
M.Kranevitter,23,Defender,177,75,14,7,21,1283,0,0,0,6,0,6,0.1,90.9,0.4,0,6.52,Sevilla,2016/2017,ARG,Argentina
M.Krohn,29,Midfielder,171,70,32,2,34,2823,1,6,7,7,0,7,1.3,82.2,0.3,2,6.7,Celta Vigo,2012/2013,DEN,Denmark
M.Krohn,30,Midfielder,171,70,21,10,31,1949,0,3,3,5,0,5,1.5,84.6,0.4,1,6.68,Celta Vigo,2013/2014,DEN,Denmark
M.Krohn,31,Midfielder,171,70,35,1,36,3105,1,5,6,7,0,7,1.3,84.3,0.3,2,6.93,Celta Vigo,2014/2015,DEN,Denmark
M.Krohn,32,Midfielder,171,70,16,11,27,1658,1,3,4,3,0,3,0.9,84.4,0.4,0,6.7,Sevilla,2015/2016,DEN,Denmark
M.Krohn,33,Midfielder,171,70,2,0,2,172,0,0,0,0,0,0,1.5,90.8,0.5,0,6.61,Sevilla,2016/2017,DEN,Denmark
M.Krohn,34,Midfielder,171,70,10,1,11,734,0,0,0,2,0,2,0.7,85.8,0.4,0,6.24,Deportivo La Coruna,2017/2018,DEN,Denmark
M.Krohn,34,Midfielder,171,70,5,8,13,533,1,1,2,0,0,0,0.4,85.4,0.1,0,6.46,Sevilla,2017/2018,DEN,Denmark
M.Labaka,30,Defender,185,79,9,5,14,921,0,0,0,3,0,3,0.4,70.8,0.8,0,6.65,Real Sociedad,2010/2011,ESP,Spain
M.Labaka,31,Defender,185,79,12,1,13,986,1,0,1,0,1,1,0.8,71,2.8,0,6.72,Rayo Vallecano,2011/2012,ESP,Spain
M.Labaka,32,Defender,185,79,7,3,10,647,0,0,0,4,1,5,0.3,75.7,2.4,0,6.26,Rayo Vallecano,2012/2013,ESP,Spain
M.Lacen,26,Midfielder,176,74,24,9,33,2328,1,3,4,5,1,6,0.6,78.7,0.7,1,6.79,Racing Santander,2010/2011,ALG,Algeria
M.Lacen,27,Midfielder,176,74,26,7,33,2421,1,1,2,5,1,6,0.5,77.6,1.1,0,6.89,Getafe,2011/2012,ALG,Algeria
M.Lacen,29,Midfielder,176,74,10,10,20,925,0,0,0,2,0,2,0.5,75.2,0.8,0,6.49,Getafe,2012/2013,ALG,Algeria
M.Lacen,30,Midfielder,176,74,13,8,21,1234,0,2,2,5,0,5,0.4,77.6,1,0,6.52,Getafe,2013/2014,ALG,Algeria
M.Lacen,31,Midfielder,176,74,29,1,30,2600,2,2,4,7,0,7,0.6,84.1,1,1,6.62,Getafe,2014/2015,ALG,Algeria
M.Lacen,32,Midfielder,176,74,31,0,31,2664,0,0,0,8,0,8,0.4,81.7,1.4,0,6.66,Getafe,2015/2016,ALG,Algeria
M.Lacen,34,Midfielder,176,74,0,4,4,59,0,0,0,1,0,1,0.5,87.5,0,0,6.05,Getafe,2017/2018,ALG,Algeria
M.Lacen,34,Midfielder,176,74,12,3,15,1062,0,0,0,2,0,2,0.3,84.9,1.1,0,6.48,Malaga,2017/2018,ALG,Algeria
M.Landeira,23,Midfielder,182,80,0,1,1,16,0,0,0,0,0,0,0,90,0,0,6.12,Sporting Gijon,2010/2011,ESP,Spain
M.Lanzaro,28,Defender,183,80,17,0,17,1390,1,0,1,8,0,8,0.3,65.7,0.9,0,6.68,Real Zaragoza,2010/2011,ITA,Italy
M.Lanzaro,30,Defender,183,80,21,5,26,1909,1,0,1,10,3,13,0.3,67.9,1.5,0,6.63,Real Zaragoza,2011/2012,ITA,Italy
M.Lanzaro,31,Defender,183,80,0,1,1,59,0,0,0,1,0,1,0,68.4,3,0,7.18,Real Zaragoza,2012/2013,ITA,Italy
M.Lanzarote,30,Forward,178,72,5,8,13,494,1,2,3,3,0,3,1.2,67.5,0.3,1,6.53,Espanyol,2013/2014,ESP,Spain
M.Layun,29,Defender,180,76,11,5,16,1181,2,0,2,4,0,4,1.4,77.7,0.9,0,6.73,Sevilla,2017/2018,MEX,Mexico
M.Layun,30,Defender,180,76,5,3,8,506,0,1,1,1,0,1,1.5,79.5,0.1,0,6.59,Villarreal,2018/2019,MEX,Mexico
M.Lemos,20,Defender,177,80,8,2,10,736,0,0,0,5,0,5,0.4,83,1.4,0,6.72,Las Palmas,2015/2016,URY,Uruguay
M.Lemos,21,Defender,177,80,21,2,23,1854,5,0,5,6,0,6,0.8,83.3,1.3,0,6.86,Las Palmas,2016/2017,URY,Uruguay
M.Lemos,22,Defender,177,80,14,2,16,1263,0,0,0,6,0,6,1,87.8,0.9,0,6.42,Las Palmas,2017/2018,URY,Uruguay
M.Lestienne,25,Midfielder,178,68,8,4,12,672,0,1,1,1,0,1,0.9,75,0,0,6.39,Malaga,2017/2018,BEL,Belgium
M.Livaja,23,Forward,182,80,16,9,25,1445,5,3,8,12,1,13,1,71.3,0.8,0,6.55,Las Palmas,2016/2017,CRO,Croatia
M.Llambrich,23,Defender,170,68,5,3,8,543,0,0,0,1,0,1,0.3,79.1,0.6,0,6.66,Villarreal,2018/2019,ESP,Spain
M.Llambrich,26,Defender,170,68,1,1,2,70,0,0,0,0,0,0,0,73.7,0,0,6.22,Espanyol,2021/2022,ESP,Spain
M.Llorente,21,Defender,184,74,0,2,2,23,0,0,0,0,0,0,0,95.2,0,0,6.19,Real Madrid,2015/2016,ESP,Spain
M.Llorente,22,Defender,184,74,31,1,32,2806,0,2,2,5,0,5,0.4,87,1,2,7.16,Deportivo Alaves,2016/2017,ESP,Spain
M.Llorente,23,Defender,184,74,5,8,13,540,0,0,0,1,0,1,0.5,93.5,0.6,0,6.45,Real Madrid,2017/2018,ESP,Spain
